subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3
2;2;facial_davids;4;binary_face_davids;92;18;0;4036;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;139;stimuli/warmth2014_m29-gaussian-15px_3_138.jpg;139;stimuli/warmth2014_m29-gaussian-15px_3_138_neg.jpg
2;2;facial_davids;4;binary_face_davids;93;18;0;4976;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;237;stimuli/warmth2014_m29-gaussian-15px_3_236.jpg;237;stimuli/warmth2014_m29-gaussian-15px_3_236_neg.jpg
2;2;facial_davids;4;binary_face_davids;94;18;0;2071;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;140;stimuli/warmth2014_m29-gaussian-15px_3_139.jpg;140;stimuli/warmth2014_m29-gaussian-15px_3_139_neg.jpg
2;2;facial_davids;4;binary_face_davids;95;18;0;14097;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;118;stimuli/warmth2014_m29-gaussian-15px_3_117.jpg;118;stimuli/warmth2014_m29-gaussian-15px_3_117_neg.jpg
2;2;facial_davids;4;binary_face_davids;96;23;0;3300;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;74;stimuli/warmth2014_m29-gaussian-15px_3_73.jpg;74;stimuli/warmth2014_m29-gaussian-15px_3_73_neg.jpg
2;2;facial_davids;4;binary_face_davids;97;18;0;1766;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;232;stimuli/warmth2014_m29-gaussian-15px_3_231.jpg;232;stimuli/warmth2014_m29-gaussian-15px_3_231_neg.jpg
2;2;facial_davids;4;binary_face_davids;98;18;0;4581;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;63;stimuli/warmth2014_m29-gaussian-15px_3_62.jpg;63;stimuli/warmth2014_m29-gaussian-15px_3_62_neg.jpg
2;2;facial_davids;4;binary_face_davids;99;23;0;9483;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;99;stimuli/warmth2014_m29-gaussian-15px_3_98.jpg;99;stimuli/warmth2014_m29-gaussian-15px_3_98_neg.jpg
2;2;facial_davids;4;binary_face_davids;100;18;0;1246;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;125;stimuli/warmth2014_m29-gaussian-15px_3_124.jpg;125;stimuli/warmth2014_m29-gaussian-15px_3_124_neg.jpg
2;2;facial_davids;4;interim1;101;28;0;18450;1;erase;1;Sie haben nun den ersten von vier Blöcken geschafft!;1;Weiter geht es durch Drücken der Enter-Taste!
2;2;facial_davids;4;binary_face_davids;102;18;0;3334;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;27;stimuli/warmth2014_m29-gaussian-15px_3_26.jpg;27;stimuli/warmth2014_m29-gaussian-15px_3_26_neg.jpg
2;2;facial_davids;4;binary_face_davids;103;18;0;2815;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;252;stimuli/warmth2014_m29-gaussian-15px_3_251.jpg;252;stimuli/warmth2014_m29-gaussian-15px_3_251_neg.jpg
2;2;facial_davids;4;binary_face_davids;104;23;0;4612;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;380;stimuli/warmth2014_m29-gaussian-15px_3_379.jpg;380;stimuli/warmth2014_m29-gaussian-15px_3_379_neg.jpg
2;2;facial_davids;4;binary_face_davids;105;23;0;2785;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;144;stimuli/warmth2014_m29-gaussian-15px_3_143.jpg;144;stimuli/warmth2014_m29-gaussian-15px_3_143_neg.jpg
2;2;facial_davids;4;binary_face_davids;106;18;0;2040;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;280;stimuli/warmth2014_m29-gaussian-15px_3_279.jpg;280;stimuli/warmth2014_m29-gaussian-15px_3_279_neg.jpg
2;2;facial_davids;4;binary_face_davids;107;18;0;2868;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;57;stimuli/warmth2014_m29-gaussian-15px_3_56.jpg;57;stimuli/warmth2014_m29-gaussian-15px_3_56_neg.jpg
2;2;facial_davids;4;binary_face_davids;108;18;0;2887;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;146;stimuli/warmth2014_m29-gaussian-15px_3_145.jpg;146;stimuli/warmth2014_m29-gaussian-15px_3_145_neg.jpg
2;2;facial_davids;4;binary_face_davids;109;23;0;9185;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;348;stimuli/warmth2014_m29-gaussian-15px_3_347.jpg;348;stimuli/warmth2014_m29-gaussian-15px_3_347_neg.jpg
2;2;facial_davids;4;binary_face_davids;110;18;0;1912;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;66;stimuli/warmth2014_m29-gaussian-15px_3_65.jpg;66;stimuli/warmth2014_m29-gaussian-15px_3_65_neg.jpg
2;2;facial_davids;4;binary_face_davids;111;23;0;3681;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;362;stimuli/warmth2014_m29-gaussian-15px_3_361.jpg;362;stimuli/warmth2014_m29-gaussian-15px_3_361_neg.jpg
2;2;facial_davids;4;binary_face_davids;112;23;0;2364;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;14;stimuli/warmth2014_m29-gaussian-15px_3_13.jpg;14;stimuli/warmth2014_m29-gaussian-15px_3_13_neg.jpg
2;2;facial_davids;4;binary_face_davids;113;23;0;2836;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;376;stimuli/warmth2014_m29-gaussian-15px_3_375.jpg;376;stimuli/warmth2014_m29-gaussian-15px_3_375_neg.jpg
2;2;facial_davids;4;binary_face_davids;114;18;0;896;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;279;stimuli/warmth2014_m29-gaussian-15px_3_278.jpg;279;stimuli/warmth2014_m29-gaussian-15px_3_278_neg.jpg
2;2;facial_davids;4;binary_face_davids;115;18;0;7954;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;7;stimuli/warmth2014_m29-gaussian-15px_3_6.jpg;7;stimuli/warmth2014_m29-gaussian-15px_3_6_neg.jpg
2;2;facial_davids;4;binary_face_davids;116;18;0;3137;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;247;stimuli/warmth2014_m29-gaussian-15px_3_246.jpg;247;stimuli/warmth2014_m29-gaussian-15px_3_246_neg.jpg
2;2;facial_davids;4;binary_face_davids;117;18;0;3281;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;230;stimuli/warmth2014_m29-gaussian-15px_3_229.jpg;230;stimuli/warmth2014_m29-gaussian-15px_3_229_neg.jpg
2;2;facial_davids;4;binary_face_davids;118;18;0;3124;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;154;stimuli/warmth2014_m29-gaussian-15px_3_153.jpg;154;stimuli/warmth2014_m29-gaussian-15px_3_153_neg.jpg
2;2;facial_davids;4;binary_face_davids;119;18;0;4917;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;211;stimuli/warmth2014_m29-gaussian-15px_3_210.jpg;211;stimuli/warmth2014_m29-gaussian-15px_3_210_neg.jpg
2;2;facial_davids;4;binary_face_davids;120;18;0;4718;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;372;stimuli/warmth2014_m29-gaussian-15px_3_371.jpg;372;stimuli/warmth2014_m29-gaussian-15px_3_371_neg.jpg
2;2;facial_davids;4;binary_face_davids;121;18;0;3688;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;350;stimuli/warmth2014_m29-gaussian-15px_3_349.jpg;350;stimuli/warmth2014_m29-gaussian-15px_3_349_neg.jpg
2;2;facial_davids;4;binary_face_davids;122;23;0;1490;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;11;stimuli/warmth2014_m29-gaussian-15px_3_10.jpg;11;stimuli/warmth2014_m29-gaussian-15px_3_10_neg.jpg
2;2;facial_davids;4;binary_face_davids;123;23;0;4244;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;390;stimuli/warmth2014_m29-gaussian-15px_3_389.jpg;390;stimuli/warmth2014_m29-gaussian-15px_3_389_neg.jpg
2;2;facial_davids;4;binary_face_davids;124;18;0;3472;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;331;stimuli/warmth2014_m29-gaussian-15px_3_330.jpg;331;stimuli/warmth2014_m29-gaussian-15px_3_330_neg.jpg
2;2;facial_davids;4;binary_face_davids;125;18;0;7402;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;33;stimuli/warmth2014_m29-gaussian-15px_3_32.jpg;33;stimuli/warmth2014_m29-gaussian-15px_3_32_neg.jpg
2;2;facial_davids;4;binary_face_davids;126;23;0;2728;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;29;stimuli/warmth2014_m29-gaussian-15px_3_28.jpg;29;stimuli/warmth2014_m29-gaussian-15px_3_28_neg.jpg
2;2;facial_davids;4;binary_face_davids;127;23;0;5136;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;206;stimuli/warmth2014_m29-gaussian-15px_3_205.jpg;206;stimuli/warmth2014_m29-gaussian-15px_3_205_neg.jpg
2;2;facial_davids;4;binary_face_davids;128;18;0;2512;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;399;stimuli/warmth2014_m29-gaussian-15px_3_398.jpg;399;stimuli/warmth2014_m29-gaussian-15px_3_398_neg.jpg
2;2;facial_davids;4;binary_face_davids;129;18;0;1882;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;217;stimuli/warmth2014_m29-gaussian-15px_3_216.jpg;217;stimuli/warmth2014_m29-gaussian-15px_3_216_neg.jpg
2;2;facial_davids;4;binary_face_davids;130;18;0;3516;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;313;stimuli/warmth2014_m29-gaussian-15px_3_312.jpg;313;stimuli/warmth2014_m29-gaussian-15px_3_312_neg.jpg
2;2;facial_davids;4;binary_face_davids;131;18;0;7134;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;253;stimuli/warmth2014_m29-gaussian-15px_3_252.jpg;253;stimuli/warmth2014_m29-gaussian-15px_3_252_neg.jpg
2;2;facial_davids;4;binary_face_davids;132;18;0;6046;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;358;stimuli/warmth2014_m29-gaussian-15px_3_357.jpg;358;stimuli/warmth2014_m29-gaussian-15px_3_357_neg.jpg
2;2;facial_davids;4;binary_face_davids;133;23;0;3507;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;148;stimuli/warmth2014_m29-gaussian-15px_3_147.jpg;148;stimuli/warmth2014_m29-gaussian-15px_3_147_neg.jpg
2;2;facial_davids;4;binary_face_davids;134;23;0;1780;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;298;stimuli/warmth2014_m29-gaussian-15px_3_297.jpg;298;stimuli/warmth2014_m29-gaussian-15px_3_297_neg.jpg
2;2;facial_davids;4;binary_face_davids;135;18;0;4035;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;180;stimuli/warmth2014_m29-gaussian-15px_3_179.jpg;180;stimuli/warmth2014_m29-gaussian-15px_3_179_neg.jpg
2;2;facial_davids;4;binary_face_davids;136;23;0;2879;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;368;stimuli/warmth2014_m29-gaussian-15px_3_367.jpg;368;stimuli/warmth2014_m29-gaussian-15px_3_367_neg.jpg
2;2;facial_davids;4;binary_face_davids;137;23;0;5890;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;346;stimuli/warmth2014_m29-gaussian-15px_3_345.jpg;346;stimuli/warmth2014_m29-gaussian-15px_3_345_neg.jpg
2;2;facial_davids;4;binary_face_davids;138;23;0;2996;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;359;stimuli/warmth2014_m29-gaussian-15px_3_358.jpg;359;stimuli/warmth2014_m29-gaussian-15px_3_358_neg.jpg
2;2;facial_davids;4;binary_face_davids;139;18;0;3370;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;59;stimuli/warmth2014_m29-gaussian-15px_3_58.jpg;59;stimuli/warmth2014_m29-gaussian-15px_3_58_neg.jpg
2;2;facial_davids;4;binary_face_davids;140;23;0;4201;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;64;stimuli/warmth2014_m29-gaussian-15px_3_63.jpg;64;stimuli/warmth2014_m29-gaussian-15px_3_63_neg.jpg
2;2;facial_davids;4;binary_face_davids;141;18;0;13294;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;155;stimuli/warmth2014_m29-gaussian-15px_3_154.jpg;155;stimuli/warmth2014_m29-gaussian-15px_3_154_neg.jpg
2;2;facial_davids;4;binary_face_davids;142;18;0;3329;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;26;stimuli/warmth2014_m29-gaussian-15px_3_25.jpg;26;stimuli/warmth2014_m29-gaussian-15px_3_25_neg.jpg
2;2;facial_davids;4;binary_face_davids;143;18;0;2153;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;130;stimuli/warmth2014_m29-gaussian-15px_3_129.jpg;130;stimuli/warmth2014_m29-gaussian-15px_3_129_neg.jpg
2;2;facial_davids;4;binary_face_davids;144;18;0;3137;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;103;stimuli/warmth2014_m29-gaussian-15px_3_102.jpg;103;stimuli/warmth2014_m29-gaussian-15px_3_102_neg.jpg
2;2;facial_davids;4;binary_face_davids;145;18;0;3129;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;352;stimuli/warmth2014_m29-gaussian-15px_3_351.jpg;352;stimuli/warmth2014_m29-gaussian-15px_3_351_neg.jpg
2;2;facial_davids;4;binary_face_davids;146;18;0;2650;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;174;stimuli/warmth2014_m29-gaussian-15px_3_173.jpg;174;stimuli/warmth2014_m29-gaussian-15px_3_173_neg.jpg
2;2;facial_davids;4;binary_face_davids;147;18;0;3213;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;286;stimuli/warmth2014_m29-gaussian-15px_3_285.jpg;286;stimuli/warmth2014_m29-gaussian-15px_3_285_neg.jpg
2;2;facial_davids;4;binary_face_davids;148;18;0;3163;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;106;stimuli/warmth2014_m29-gaussian-15px_3_105.jpg;106;stimuli/warmth2014_m29-gaussian-15px_3_105_neg.jpg
2;2;facial_davids;4;binary_face_davids;149;18;0;2450;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;58;stimuli/warmth2014_m29-gaussian-15px_3_57.jpg;58;stimuli/warmth2014_m29-gaussian-15px_3_57_neg.jpg
2;2;facial_davids;4;binary_face_davids;150;18;0;2174;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;262;stimuli/warmth2014_m29-gaussian-15px_3_261.jpg;262;stimuli/warmth2014_m29-gaussian-15px_3_261_neg.jpg
2;2;facial_davids;4;binary_face_davids;151;18;0;3981;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;239;stimuli/warmth2014_m29-gaussian-15px_3_238.jpg;239;stimuli/warmth2014_m29-gaussian-15px_3_238_neg.jpg
2;2;facial_davids;4;binary_face_davids;152;23;0;3612;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;143;stimuli/warmth2014_m29-gaussian-15px_3_142.jpg;143;stimuli/warmth2014_m29-gaussian-15px_3_142_neg.jpg
2;2;facial_davids;4;binary_face_davids;153;18;0;9433;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;2;stimuli/warmth2014_m29-gaussian-15px_3_1.jpg;2;stimuli/warmth2014_m29-gaussian-15px_3_1_neg.jpg
2;2;facial_davids;4;binary_face_davids;154;23;0;12461;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;338;stimuli/warmth2014_m29-gaussian-15px_3_337.jpg;338;stimuli/warmth2014_m29-gaussian-15px_3_337_neg.jpg
2;2;facial_davids;4;binary_face_davids;155;18;0;4137;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;93;stimuli/warmth2014_m29-gaussian-15px_3_92.jpg;93;stimuli/warmth2014_m29-gaussian-15px_3_92_neg.jpg
2;2;facial_davids;4;binary_face_davids;156;23;0;3353;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;266;stimuli/warmth2014_m29-gaussian-15px_3_265.jpg;266;stimuli/warmth2014_m29-gaussian-15px_3_265_neg.jpg
2;2;facial_davids;4;binary_face_davids;157;23;0;3073;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;195;stimuli/warmth2014_m29-gaussian-15px_3_194.jpg;195;stimuli/warmth2014_m29-gaussian-15px_3_194_neg.jpg
2;2;facial_davids;4;binary_face_davids;158;18;0;1203;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;53;stimuli/warmth2014_m29-gaussian-15px_3_52.jpg;53;stimuli/warmth2014_m29-gaussian-15px_3_52_neg.jpg
2;2;facial_davids;4;binary_face_davids;159;18;0;8360;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;102;stimuli/warmth2014_m29-gaussian-15px_3_101.jpg;102;stimuli/warmth2014_m29-gaussian-15px_3_101_neg.jpg
2;2;facial_davids;4;binary_face_davids;160;18;0;1928;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;312;stimuli/warmth2014_m29-gaussian-15px_3_311.jpg;312;stimuli/warmth2014_m29-gaussian-15px_3_311_neg.jpg
2;2;facial_davids;4;binary_face_davids;161;18;0;2520;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;318;stimuli/warmth2014_m29-gaussian-15px_3_317.jpg;318;stimuli/warmth2014_m29-gaussian-15px_3_317_neg.jpg
2;2;facial_davids;4;binary_face_davids;162;18;0;2809;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;41;stimuli/warmth2014_m29-gaussian-15px_3_40.jpg;41;stimuli/warmth2014_m29-gaussian-15px_3_40_neg.jpg
2;2;facial_davids;4;binary_face_davids;163;18;0;1951;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;48;stimuli/warmth2014_m29-gaussian-15px_3_47.jpg;48;stimuli/warmth2014_m29-gaussian-15px_3_47_neg.jpg
2;2;facial_davids;4;binary_face_davids;164;23;0;2071;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;82;stimuli/warmth2014_m29-gaussian-15px_3_81.jpg;82;stimuli/warmth2014_m29-gaussian-15px_3_81_neg.jpg
2;2;facial_davids;4;binary_face_davids;165;23;0;7017;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;223;stimuli/warmth2014_m29-gaussian-15px_3_222.jpg;223;stimuli/warmth2014_m29-gaussian-15px_3_222_neg.jpg
2;2;facial_davids;4;binary_face_davids;166;23;0;4495;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;305;stimuli/warmth2014_m29-gaussian-15px_3_304.jpg;305;stimuli/warmth2014_m29-gaussian-15px_3_304_neg.jpg
2;2;facial_davids;4;binary_face_davids;167;18;0;5513;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;343;stimuli/warmth2014_m29-gaussian-15px_3_342.jpg;343;stimuli/warmth2014_m29-gaussian-15px_3_342_neg.jpg
2;2;facial_davids;4;binary_face_davids;168;23;0;6346;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;152;stimuli/warmth2014_m29-gaussian-15px_3_151.jpg;152;stimuli/warmth2014_m29-gaussian-15px_3_151_neg.jpg
2;2;facial_davids;4;binary_face_davids;169;23;0;1282;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;336;stimuli/warmth2014_m29-gaussian-15px_3_335.jpg;336;stimuli/warmth2014_m29-gaussian-15px_3_335_neg.jpg
2;2;facial_davids;4;binary_face_davids;170;18;0;2317;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;192;stimuli/warmth2014_m29-gaussian-15px_3_191.jpg;192;stimuli/warmth2014_m29-gaussian-15px_3_191_neg.jpg
2;2;facial_davids;4;binary_face_davids;171;23;0;2518;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;304;stimuli/warmth2014_m29-gaussian-15px_3_303.jpg;304;stimuli/warmth2014_m29-gaussian-15px_3_303_neg.jpg
2;2;facial_davids;4;binary_face_davids;172;18;0;9215;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;226;stimuli/warmth2014_m29-gaussian-15px_3_225.jpg;226;stimuli/warmth2014_m29-gaussian-15px_3_225_neg.jpg
2;2;facial_davids;4;binary_face_davids;173;23;0;7285;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;132;stimuli/warmth2014_m29-gaussian-15px_3_131.jpg;132;stimuli/warmth2014_m29-gaussian-15px_3_131_neg.jpg
2;2;facial_davids;4;binary_face_davids;174;23;0;2015;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;208;stimuli/warmth2014_m29-gaussian-15px_3_207.jpg;208;stimuli/warmth2014_m29-gaussian-15px_3_207_neg.jpg
2;2;facial_davids;4;binary_face_davids;175;23;0;4453;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;107;stimuli/warmth2014_m29-gaussian-15px_3_106.jpg;107;stimuli/warmth2014_m29-gaussian-15px_3_106_neg.jpg
2;2;facial_davids;4;binary_face_davids;176;23;0;2272;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;396;stimuli/warmth2014_m29-gaussian-15px_3_395.jpg;396;stimuli/warmth2014_m29-gaussian-15px_3_395_neg.jpg
2;2;facial_davids;4;binary_face_davids;177;23;0;2691;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;241;stimuli/warmth2014_m29-gaussian-15px_3_240.jpg;241;stimuli/warmth2014_m29-gaussian-15px_3_240_neg.jpg
2;2;facial_davids;4;binary_face_davids;178;23;0;3381;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;250;stimuli/warmth2014_m29-gaussian-15px_3_249.jpg;250;stimuli/warmth2014_m29-gaussian-15px_3_249_neg.jpg
2;2;facial_davids;4;binary_face_davids;179;18;0;4532;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;189;stimuli/warmth2014_m29-gaussian-15px_3_188.jpg;189;stimuli/warmth2014_m29-gaussian-15px_3_188_neg.jpg
2;2;facial_davids;4;binary_face_davids;180;18;0;1612;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;276;stimuli/warmth2014_m29-gaussian-15px_3_275.jpg;276;stimuli/warmth2014_m29-gaussian-15px_3_275_neg.jpg
2;2;facial_davids;4;binary_face_davids;181;18;0;2530;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;251;stimuli/warmth2014_m29-gaussian-15px_3_250.jpg;251;stimuli/warmth2014_m29-gaussian-15px_3_250_neg.jpg
2;2;facial_davids;4;binary_face_davids;182;18;0;2314;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;229;stimuli/warmth2014_m29-gaussian-15px_3_228.jpg;229;stimuli/warmth2014_m29-gaussian-15px_3_228_neg.jpg
2;2;facial_davids;4;binary_face_davids;183;18;0;5068;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;265;stimuli/warmth2014_m29-gaussian-15px_3_264.jpg;265;stimuli/warmth2014_m29-gaussian-15px_3_264_neg.jpg
2;2;facial_davids;4;binary_face_davids;184;18;0;2815;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;394;stimuli/warmth2014_m29-gaussian-15px_3_393.jpg;394;stimuli/warmth2014_m29-gaussian-15px_3_393_neg.jpg
2;2;facial_davids;4;binary_face_davids;185;18;0;3397;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;149;stimuli/warmth2014_m29-gaussian-15px_3_148.jpg;149;stimuli/warmth2014_m29-gaussian-15px_3_148_neg.jpg
2;2;facial_davids;4;binary_face_davids;186;18;0;3170;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;341;stimuli/warmth2014_m29-gaussian-15px_3_340.jpg;341;stimuli/warmth2014_m29-gaussian-15px_3_340_neg.jpg
2;2;facial_davids;4;binary_face_davids;187;18;0;2865;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;69;stimuli/warmth2014_m29-gaussian-15px_3_68.jpg;69;stimuli/warmth2014_m29-gaussian-15px_3_68_neg.jpg
2;2;facial_davids;4;binary_face_davids;188;18;0;2300;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;56;stimuli/warmth2014_m29-gaussian-15px_3_55.jpg;56;stimuli/warmth2014_m29-gaussian-15px_3_55_neg.jpg
2;2;facial_davids;4;binary_face_davids;189;23;0;2719;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;38;stimuli/warmth2014_m29-gaussian-15px_3_37.jpg;38;stimuli/warmth2014_m29-gaussian-15px_3_37_neg.jpg
